ID,STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
109,42,3,50700,42003050700,2941,2012,W,379745,379745,42,3,562000,42003562000,3247,2112,P,586939,586939,379745,379745,100,100,64.7,64.7,2941,100,90.58,2012,100,95.27
199,42,3,141400,42003141400,5345,2841,P,2190167,2068192,42,3,562300,42003562300,3469,1746,P,3391945,3116204,19525,19525,0.89,0.94,0.58,0.63,0,0,0,0,0,0
203,42,3,150400,42003150400,681,232,P,1473664,1188409,42,3,562300,42003562300,3469,1746,P,3391945,3116204,1464150,1188409,99.35,100,43.17,38.14,681,100,19.63,232,100,13.29
204,42,3,151500,42003151500,2788,1514,W,1902734,1902734,42,3,562300,42003562300,3469,1746,P,3391945,3116204,1902734,1902734,100,100,56.1,61.06,2788,100,80.37,1514,100,86.71
209,42,3,151700,42003151700,4937,2559,P,1195726,1195726,42,3,562300,42003562300,3469,1746,P,3391945,3116204,5536,5536,0.46,0.46,0.16,0.18,0,0,0,0,0,0
227,42,3,180600,42003180600,836,402,P,836564,836564,42,3,562400,42003562400,2733,1472,P,1888292,1888292,817647,817647,97.74,97.74,43.3,43.3,808,96.65,29.56,387,96.27,26.29
230,42,3,180900,42003180900,1925,1083,P,1068755,1068755,42,3,562400,42003562400,2733,1472,P,1888292,1888292,1067722,1067722,99.9,99.9,56.54,56.54,1925,100,70.44,1083,100,73.57
238,42,3,191500,42003191500,2047,1170,P,808500,808500,42,3,562400,42003562400,2733,1472,P,1888292,1888292,362,362,0.04,0.04,0.02,0.02,0,0,0,2,0.17,0.14
240,42,3,191600,42003191600,4295,2088,P,2429142,2429142,42,3,562400,42003562400,2733,1472,P,1888292,1888292,364,364,0.01,0.01,0.02,0.02,0,0,0,0,0,0
242,42,3,191700,42003191700,3448,1632,P,1865406,1865406,42,3,562400,42003562400,2733,1472,P,1888292,1888292,2197,2197,0.12,0.12,0.12,0.12,0,0,0,0,0,0
255,42,3,201700,42003201700,301,166,P,834226,609216,42,3,562500,42003562500,3032,1430,P,2254323,2029313,827815,602805,99.23,98.95,36.72,29.7,301,100,9.93,166,100,11.61
257,42,3,201800,42003201800,2706,1252,P,1418527,1418527,42,3,562500,42003562500,3032,1430,P,2254323,2029313,1415953,1415953,99.82,99.82,62.81,69.77,2704,99.93,89.18,1251,99.92,87.48
264,42,3,202100,42003202100,477,236,P,345975,345975,42,3,562500,42003562500,3032,1430,P,2254323,2029313,2514,2514,0.73,0.73,0.11,0.12,0,0,0,0,0,0
267,42,3,202200,42003202200,2593,1257,P,886577,886577,42,3,562500,42003562500,3032,1430,P,2254323,2029313,8041,8041,0.91,0.91,0.36,0.4,27,1.04,0.89,13,1.03,0.91
260,42,3,201900,42003201900,236,160,P,508081,508081,42,3,562600,42003562600,2635,1435,P,2289125,2101777,505674,505674,99.53,99.53,22.09,24.06,236,100,8.96,160,100,11.15
261,42,3,202000,42003202000,2412,1283,P,1837608,1650260,42,3,562600,42003562600,2635,1435,P,2289125,2101777,1781568,1594220,96.95,96.6,77.83,75.85,2399,99.46,91.04,1275,99.38,88.85
351,42,3,281500,42003281500,1462,714,P,618987,618987,42,3,562600,42003562600,2635,1435,P,2289125,2101777,1883,1883,0.3,0.3,0.08,0.09,0,0,0,0,0,0
279,42,3,220100,42003220100,462,355,W,199748,199748,42,3,562700,42003562700,1395,1407,P,915613,910379,199748,199748,100,100,21.82,21.94,462,100,33.12,355,100,25.23
280,42,3,220400,42003220400,933,1052,W,547177,541943,42,3,562700,42003562700,1395,1407,P,915613,910379,547177,541943,100,100,59.76,59.53,933,100,66.88,1052,100,74.77
281,42,3,220500,42003220500,303,241,P,1246292,951222,42,3,562700,42003562700,1395,1407,P,915613,910379,168688,168688,13.54,17.73,18.42,18.53,0,0,0,0,0,0
335,42,3,280500,42003280500,575,257,P,1142960,1142960,42,3,562800,42003562800,1597,822,P,1775948,1775948,1121913,1121913,98.16,98.16,63.17,63.17,570,99.13,35.69,251,97.67,30.54
348,42,3,281200,42003281200,1032,573,P,681621,681621,42,3,562800,42003562800,1597,822,P,1775948,1775948,652921,652921,95.79,95.79,36.76,36.76,1027,99.52,64.31,571,99.65,69.46
821,42,3,465800,42003465800,3573,1723,P,1930872,1930872,42,3,562800,42003562800,1597,822,P,1775948,1775948,805,805,0.04,0.04,0.05,0.05,0,0,0,0,0,0
858,42,3,470500,42003470500,6908,3558,P,2965862,2965862,42,3,562800,42003562800,1597,822,P,1775948,1775948,309,309,0.01,0.01,0.02,0.02,0,0,0,0,0,0
200,42,3,150100,42003150100,1564,864,W,2693980,2189095,42,3,562900,42003562900,1926,1067,P,7285320,6677692,2693980,2189095,100,100,36.98,32.78,1564,100,81.2,864,100,80.97
364,42,3,310100,42003310100,364,205,P,4396090,4376967,42,3,562900,42003562900,1926,1067,P,7285320,6677692,4297798,4278683,97.76,97.75,58.99,64.07,362,99.45,18.8,203,99.02,19.03
971,42,3,480300,42003480300,3433,1553,P,3258306,2891826,42,3,562900,42003562900,1926,1067,P,7285320,6677692,118397,34769,3.63,1.2,1.63,0.52,0,0,0,0,0,0
976,42,3,480400,42003480400,4991,2310,P,5055775,5055775,42,3,562900,42003562900,1926,1067,P,7285320,6677692,30707,30707,0.61,0.61,0.42,0.46,0,0,0,0,0,0
984,42,3,482500,42003482500,1932,996,P,2584256,2351013,42,3,562900,42003562900,1926,1067,P,7285320,6677692,17453,17453,0.68,0.74,0.24,0.26,0,0,0,0,0,0
1036,42,3,488500,42003488500,2875,1361,P,9776582,9776582,42,3,562900,42003562900,1926,1067,P,7285320,6677692,126985,126985,1.3,1.3,1.74,1.9,0,0,0,0,0,0
258,42,3,201800,42003201800,2706,1252,P,1418527,1418527,42,3,563000,42003563000,2848,1447,P,3941777,3941777,739,739,0.05,0.05,0.02,0.02,0,0,0,0,0,0
265,42,3,202100,42003202100,477,236,P,345975,345975,42,3,563000,42003563000,2848,1447,P,3941777,3941777,342054,342054,98.87,98.87,8.68,8.68,477,100,16.75,236,100,16.31
339,42,3,280700,42003280700,1369,671,P,1032780,1032780,42,3,563000,42003563000,2848,1447,P,3941777,3941777,1028929,1028929,99.63,99.63,26.1,26.1,1369,100,48.07,671,100,46.37
343,42,3,280800,42003280800,1002,540,P,2551548,2551548,42,3,563000,42003563000,2848,1447,P,3941777,3941777,2500086,2500086,97.98,97.98,63.43,63.43,1002,100,35.18,540,100,37.32
776,42,3,459201,42003459201,5780,2861,P,22538774,22538774,42,3,563000,42003563000,2848,1447,P,3941777,3941777,30596,30596,0.14,0.14,0.78,0.78,0,0,0,0,0,0
788,42,3,460002,42003460002,3425,1450,P,7194686,7194686,42,3,563000,42003563000,2848,1447,P,3941777,3941777,37787,37787,0.53,0.53,0.96,0.96,0,0,0,0,0,0
811,42,3,464300,42003464300,3321,1618,P,1123137,1123137,42,3,563000,42003563000,2848,1447,P,3941777,3941777,1586,1586,0.14,0.14,0.04,0.04,0,0,0,0,0,0
253,42,3,201600,42003201600,483,218,W,923879,923879,42,3,563100,42003563100,3549,1714,P,2717618,2717618,923879,923879,100,100,34,34,483,100,13.61,218,100,12.72
262,42,3,202000,42003202000,2412,1283,P,1837608,1650260,42,3,563100,42003563100,3549,1714,P,2717618,2717618,56040,56040,3.05,3.4,2.06,2.06,13,0.54,0.37,8,0.62,0.47
346,42,3,281100,42003281100,3053,1488,P,1730014,1730014,42,3,563100,42003563100,3549,1714,P,2717618,2717618,1723720,1723720,99.64,99.64,63.43,63.43,3053,100,86.02,1488,100,86.81
818,42,3,465600,42003465600,2382,1390,P,1004745,1004745,42,3,563100,42003563100,3549,1714,P,2717618,2717618,220,220,0.02,0.02,0.01,0.01,0,0,0,0,0,0
822,42,3,465800,42003465800,3573,1723,P,1930872,1930872,42,3,563100,42003563100,3549,1714,P,2717618,2717618,6696,6696,0.35,0.35,0.25,0.25,0,0,0,0,0,0
843,42,3,469000,42003469000,4387,2037,P,5396099,5396099,42,3,563100,42003563100,3549,1714,P,2717618,2717618,7063,7063,0.13,0.13,0.26,0.26,0,0,0,0,0,0
282,42,3,220500,42003220500,303,241,P,1246292,951222,42,3,563200,42003563200,2439,1818,P,1064426,925979,460125,321678,36.92,33.82,43.23,34.74,303,100,12.42,241,100,13.26
287,42,3,230400,42003230400,2098,1555,P,600232,600232,42,3,563200,42003563200,2439,1818,P,1064426,925979,593959,593959,98.95,98.95,55.8,64.14,2098,100,86.02,1555,100,85.53
294,42,3,241200,42003241200,878,551,P,683275,683275,42,3,563200,42003563200,2439,1818,P,1064426,925979,2901,2901,0.42,0.42,0.27,0.31,0,0,0,0,0,0
300,42,3,250900,42003250900,1323,782,P,651004,651004,42,3,563200,42003563200,2439,1818,P,1064426,925979,7441,7441,1.14,1.14,0.7,0.8,38,2.87,1.56,22,2.81,1.21
455,42,3,412001,42003412001,8578,3134,P,22386311,22375559,42,3,563300,42003563300,1449,620,P,25359769,25359769,15262,15262,0.07,0.07,0.06,0.06,0,0,0,0,0,0
461,42,3,412002,42003412002,4806,1722,P,12701338,12701338,42,3,563300,42003563300,1449,620,P,25359769,25359769,80998,80998,0.64,0.64,0.32,0.32,0,0,0,0,0,0
653,42,3,437000,42003437000,4855,2019,P,17722233,17722233,42,3,563300,42003563300,1449,620,P,25359769,25359769,69911,69911,0.39,0.39,0.28,0.28,40,0.82,2.76,16,0.79,2.58
658,42,3,438000,42003438000,611,248,P,6493896,6493896,42,3,563300,42003563300,1449,620,P,25359769,25359769,6399448,6399448,98.55,98.55,25.23,25.23,597,97.71,41.2,239,96.37,38.55
665,42,3,440000,42003440000,808,364,P,18684913,18684913,42,3,563300,42003563300,1449,620,P,25359769,25359769,18486531,18486531,98.94,98.94,72.9,72.9,804,99.5,55.49,362,99.45,58.39
666,42,3,441000,42003441000,1932,1163,P,4745883,4745883,42,3,563300,42003563300,1449,620,P,25359769,25359769,270544,270544,5.7,5.7,1.07,1.07,8,0.41,0.55,3,0.26,0.48
676,42,3,445500,42003445500,3818,1962,P,2893637,2598110,42,3,563300,42003563300,1449,620,P,25359769,25359769,34269,34269,1.18,1.32,0.14,0.14,0,0,0,0,0,0
685,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,563300,42003563300,1449,620,P,25359769,25359769,2806,2806,0.06,0.07,0.01,0.01,0,0,0,0,0,0
614,42,3,429600,42003429600,3428,1640,P,3439656,3439656,42,3,563800,42003563800,3806,1944,P,16385430,15279489,7777,7777,0.23,0.23,0.05,0.05,0,0,0,0,0,0
633,42,3,432300,42003432300,2121,1263,P,896995,896995,42,3,563800,42003563800,3806,1944,P,16385430,15279489,5947,5947,0.66,0.66,0.04,0.04,0,0,0,0,0,0
637,42,3,433000,42003433000,371,137,W,446087,446087,42,3,563800,42003563800,3806,1944,P,16385430,15279489,446087,446087,100,100,2.72,2.92,371,100,9.75,137,100,7.05
641,42,3,434000,42003434000,1782,811,P,1212898,991482,42,3,563800,42003563800,3806,1944,P,16385430,15279489,17574,17574,1.45,1.77,0.11,0.12,3,0.17,0.08,1,0.12,0.05
645,42,3,435000,42003435000,2438,1193,P,1765336,1454829,42,3,563800,42003563800,3806,1944,P,16385430,15279489,23918,18208,1.35,1.25,0.15,0.12,0,0,0,0,0,0
650,42,3,436000,42003436000,713,310,P,6688754,6588668,42,3,563800,42003563800,3806,1944,P,16385430,15279489,6541806,6441720,97.8,97.77,39.92,42.16,694,97.34,18.23,299,96.45,15.38
654,42,3,437000,42003437000,4855,2019,P,17722233,17722233,42,3,563800,42003563800,3806,1944,P,16385430,15279489,34709,34709,0.2,0.2,0.21,0.23,0,0,0,0,0,0
659,42,3,438000,42003438000,611,248,P,6493896,6493896,42,3,563800,42003563800,3806,1944,P,16385430,15279489,16997,16997,0.26,0.26,0.1,0.11,0,0,0,1,0.4,0.05
667,42,3,441000,42003441000,1932,1163,P,4745883,4745883,42,3,563800,42003563800,3806,1944,P,16385430,15279489,4475339,4475339,94.3,94.3,27.31,29.29,1924,99.59,50.55,1160,99.74,59.67
669,42,3,442000,42003442000,203,95,P,2632094,2163177,42,3,563800,42003563800,3806,1944,P,16385430,15279489,2574768,2163177,97.82,100,15.71,14.16,203,100,5.33,95,100,4.89
671,42,3,443000,42003443000,72,38,P,684768,521044,42,3,563800,42003563800,3806,1944,P,16385430,15279489,677419,521044,98.93,100,4.13,3.41,72,100,1.89,38,100,1.95
673,42,3,444000,42003444000,539,213,P,1463531,1137883,42,3,563800,42003563800,3806,1944,P,16385430,15279489,1446991,1121343,98.87,98.55,8.83,7.34,539,100,14.16,213,100,10.96
677,42,3,445500,42003445500,3818,1962,P,2893637,2598110,42,3,563800,42003563800,3806,1944,P,16385430,15279489,13333,9567,0.46,0.37,0.08,0.06,0,0,0,0,0,0
702,42,3,450800,42003450800,2555,1458,P,1695863,1362253,42,3,563800,42003563800,3806,1944,P,16385430,15279489,5502,0,0.32,0,0.03,0,0,0,0,0,0,0
709,42,3,451102,42003451102,5627,2205,P,6289588,5959121,42,3,563800,42003563800,3806,1944,P,16385430,15279489,20948,0,0.33,0,0.13,0,0,0,0,0,0,0
793,42,3,461000,42003461000,1084,620,P,5806756,3959525,42,3,563800,42003563800,3806,1944,P,16385430,15279489,76315,0,1.31,0,0.47,0,0,0,0,0,0,0
1187,42,3,511000,42003511000,800,450,P,416630,416630,42,3,563900,42003563900,3927,2092,P,1894100,1894100,405605,405605,97.35,97.35,21.41,21.41,800,100,20.37,450,100,21.51
1190,42,3,512000,42003512000,2427,1299,P,1316669,1316669,42,3,563900,42003563900,3927,2092,P,1894100,1894100,10724,10724,0.81,0.81,0.57,0.57,0,0,0,0,0,0
1231,42,3,517000,42003517000,1896,1088,P,2458710,2438411,42,3,563900,42003563900,3927,2092,P,1894100,1894100,10085,10085,0.41,0.41,0.53,0.53,0,0,0,0,0,0
1237,42,3,518002,42003518002,3127,1642,P,1474665,1474665,42,3,563900,42003563900,3927,2092,P,1894100,1894100,1465098,1465098,99.35,99.35,77.35,77.35,3127,100,79.63,1642,100,78.49
1253,42,3,520002,42003520002,3099,1692,P,2683948,2683948,42,3,563900,42003563900,3927,2092,P,1894100,1894100,2588,2588,0.1,0.1,0.14,0.14,0,0,0,0,0,0
723,42,3,452000,42003452000,5103,2280,P,84466380,84451909,42,3,564000,42003564000,5469,2359,P,42755701,42755701,29215,29215,0.03,0.03,0.07,0.07,0,0,0,0,0,0
734,42,3,453002,42003453002,5086,2169,P,42235863,42235863,42,3,564000,42003564000,5469,2359,P,42755701,42755701,42174592,42174592,99.85,99.85,98.64,98.64,5086,100,93,2169,100,91.95
736,42,3,454000,42003454000,383,190,P,541448,541448,42,3,564000,42003564000,5469,2359,P,42755701,42755701,529159,529159,97.73,97.73,1.24,1.24,383,100,7,190,100,8.05
741,42,3,455000,42003455000,1457,641,P,1289001,1289001,42,3,564000,42003564000,5469,2359,P,42755701,42755701,22735,22735,1.76,1.76,0.05,0.05,0,0,0,0,0,0
336,42,3,280500,42003280500,575,257,P,1142960,1142960,42,3,564100,42003564100,882,372,P,2576268,2576268,4902,4902,0.43,0.43,0.19,0.19,0,0,0,0,0,0
777,42,3,459201,42003459201,5780,2861,P,22538774,22538774,42,3,564100,42003564100,882,372,P,2576268,2576268,12765,12765,0.06,0.06,0.5,0.5,5,0.09,0.57,2,0.07,0.54
823,42,3,465800,42003465800,3573,1723,P,1930872,1930872,42,3,564100,42003564100,882,372,P,2576268,2576268,6970,6970,0.36,0.36,0.27,0.27,0,0,0,0,0,0
825,42,3,466000,42003466000,450,191,P,1119602,1119602,42,3,564100,42003564100,882,372,P,2576268,2576268,1111094,1111094,99.24,99.24,43.13,43.13,450,100,51.02,191,100,51.34
828,42,3,467000,42003467000,437,182,P,1553444,1553444,42,3,564100,42003564100,882,372,P,2576268,2576268,1435244,1435244,92.39,92.39,55.71,55.71,427,97.71,48.41,179,98.35,48.12
831,42,3,468700,42003468700,1759,909,P,1385450,1385450,42,3,564100,42003564100,882,372,P,2576268,2576268,5293,5293,0.38,0.38,0.21,0.21,0,0,0,0,0,0
1108,42,3,496200,42003496200,5813,2677,P,15206375,14484608,42,3,564200,42003564200,2224,1113,P,14403054,14043565,48869,0,0.32,0,0.34,0,0,0,0,0,0,0
1135,42,3,502000,42003502000,352,162,P,2448170,2262425,42,3,564200,42003564200,2224,1113,P,14403054,14043565,2447653,2262425,99.98,100,16.99,16.11,352,100,15.83,162,100,14.56
1137,42,3,503001,42003503001,1777,886,P,11797484,11667961,42,3,564200,42003564200,2224,1113,P,14403054,14043565,11757263,11631871,99.66,99.69,81.63,82.83,1769,99.55,79.54,883,99.66,79.34
1156,42,3,504400,42003504400,5169,2652,P,12215436,12215436,42,3,564200,42003564200,2224,1113,P,14403054,14043565,148706,148706,1.22,1.22,1.03,1.06,100,1.93,4.5,66,2.49,5.93
8525,42,129,803302,42129803302,4141,1692,P,10894698,10789452,42,3,564200,42003564200,2224,1113,P,14403054,14043565,563,563,0.01,0.01,0,0,3,0.07,0.13,2,0.12,0.18
1138,42,3,503001,42003503001,1777,886,P,11797484,11667961,42,3,564400,42003564400,5620,2911,P,13674571,13674571,5851,5851,0.05,0.05,0.04,0.04,3,0.17,0.05,1,0.11,0.03
1157,42,3,504400,42003504400,5169,2652,P,12215436,12215436,42,3,564400,42003564400,5620,2911,P,13674571,13674571,11887031,11887031,97.31,97.31,86.93,86.93,4993,96.6,88.84,2551,96.19,87.63
1161,42,3,505000,42003505000,86,41,P,530956,530956,42,3,564400,42003564400,5620,2911,P,13674571,13674571,488286,488286,91.96,91.96,3.57,3.57,54,62.79,0.96,28,68.29,0.96
1165,42,3,506000,42003506000,571,332,P,1191110,1191110,42,3,564400,42003564400,5620,2911,P,13674571,13674571,1174741,1174741,98.63,98.63,8.59,8.59,570,99.82,10.14,331,99.7,11.37
1169,42,3,507000,42003507000,2073,1133,P,1034201,1034201,42,3,564400,42003564400,5620,2911,P,13674571,13674571,5682,5682,0.55,0.55,0.04,0.04,0,0,0,0,0,0
1176,42,3,508000,42003508000,2163,1172,P,1102202,1102202,42,3,564400,42003564400,5620,2911,P,13674571,13674571,4149,4149,0.38,0.38,0.03,0.03,0,0,0,0,0,0
1263,42,3,521301,42003521301,4244,2229,P,7698123,7698123,42,3,564400,42003564400,5620,2911,P,13674571,13674571,47185,47185,0.61,0.61,0.35,0.35,0,0,0,0,0,0
1267,42,3,521302,42003521302,4368,2287,P,8010759,7994941,42,3,564400,42003564400,5620,2911,P,13674571,13674571,61646,61646,0.77,0.77,0.45,0.45,0,0,0,0,0,0
1058,42,3,490004,42003490004,5095,1914,P,8099328,8099328,42,3,564500,42003564500,3203,1372,P,16923686,16326893,89307,89307,1.1,1.1,0.53,0.55,0,0,0,0,0,0
1068,42,3,491102,42003491102,2689,1125,P,15849436,15743892,42,3,564500,42003564500,3203,1372,P,16923686,16326893,15804624,15707247,99.72,99.77,93.39,96.2,2680,99.67,83.67,1120,99.56,81.63
1080,42,3,492700,42003492700,1883,1112,P,4525881,3903927,42,3,564500,42003564500,3203,1372,P,16923686,16326893,17170,8227,0.38,0.21,0.1,0.05,0,0,0,0,0,0
1083,42,3,492800,42003492800,2769,1539,P,1636962,1636962,42,3,564500,42003564500,3203,1372,P,16923686,16326893,17937,17937,1.1,1.1,0.11,0.11,0,0,0,0,0,0
1086,42,3,492900,42003492900,2141,1236,P,1623723,1623723,42,3,564500,42003564500,3203,1372,P,16923686,16326893,6596,6596,0.41,0.41,0.04,0.04,5,0.23,0.16,2,0.16,0.15
1089,42,3,493000,42003493000,518,250,P,693379,497579,42,3,564500,42003564500,3203,1372,P,16923686,16326893,682532,497579,98.44,100,4.03,3.05,518,100,16.17,250,100,18.22
1093,42,3,494000,42003494000,1519,728,P,1104662,931014,42,3,564500,42003564500,3203,1372,P,16923686,16326893,53,0,0,0,0,0,0,0,0,0,0,0
1096,42,3,495000,42003495000,3365,1517,P,51521516,48959504,42,3,564500,42003564500,3203,1372,P,16923686,16326893,304568,0,0.59,0,1.8,0,0,0,0,0,0,0
1103,42,3,496102,42003496102,4480,1993,P,33126341,32801766,42,3,564500,42003564500,3203,1372,P,16923686,16326893,899,0,0,0,0.01,0,0,0,0,0,0,0
712,42,3,451103,42003451103,7743,3724,P,16890969,16890969,42,7,604901,42007604901,4171,1716,P,25542148,25014248,3695,3695,0.02,0.02,0.01,0.01,0,0,0,0,0,0
724,42,3,452000,42003452000,5103,2280,P,84466380,84451909,42,7,604901,42007604901,4171,1716,P,25542148,25014248,19143,19143,0.02,0.02,0.07,0.08,0,0,0,0,0,0
725,42,3,452000,42003452000,5103,2280,P,84466380,84451909,42,7,605001,42007605001,2503,1060,P,60648312,60033566,213175,213175,0.25,0.25,0.35,0.36,0,0,0,0,0,0
1273,42,3,521500,42003521500,4351,1973,P,10525463,10525463,42,129,802101,42129802101,4966,2150,P,17127780,17127780,16938,16938,0.16,0.16,0.1,0.1,10,0.23,0.2,4,0.2,0.19
1269,42,3,521401,42003521401,2858,1295,P,7293562,7293562,42,129,802103,42129802103,2328,953,P,13216700,13216700,141,141,0,0,0,0,0,0,0,0,0,0
1162,42,3,505000,42003505000,86,41,P,530956,530956,42,129,802200,42129802200,3113,1629,P,3129093,3129093,35859,35859,6.75,6.75,1.15,1.15,32,37.21,1.03,13,31.71,0.8
1271,42,3,521402,42003521402,3897,1566,P,5758286,5758286,42,129,802200,42129802200,3113,1629,P,3129093,3129093,33513,33513,0.58,0.58,1.07,1.07,0,0,0,0,0,0
1158,42,3,504400,42003504400,5169,2652,P,12215436,12215436,42,129,803200,42129803200,2470,1143,P,17138881,17138881,41452,41452,0.34,0.34,0.24,0.24,6,0.12,0.24,3,0.11,0.26
1163,42,3,505000,42003505000,86,41,P,530956,530956,42,129,803200,42129803200,2470,1143,P,17138881,17138881,2476,2476,0.47,0.47,0.01,0.01,0,0,0,0,0,0
1139,42,3,503001,42003503001,1777,886,P,11797484,11667961,42,129,803301,42129803301,5957,2680,P,7244602,7244602,24806,24806,0.21,0.21,0.34,0.34,5,0.28,0.08,2,0.23,0.07
1159,42,3,504400,42003504400,5169,2652,P,12215436,12215436,42,129,803301,42129803301,5957,2680,P,7244602,7244602,29724,29724,0.24,0.24,0.41,0.41,52,1.01,0.87,23,0.87,0.86
449,42,3,411000,42003411000,6938,2549,P,40260786,40260786,42,19,912200,42019912200,3299,1400,P,4378808,4378808,87095,87095,0.22,0.22,1.99,1.99,3,0.04,0.09,2,0.08,0.14
385,42,3,401100,42003401100,4467,2186,P,14242858,13219132,42,19,912700,42019912700,7307,2977,P,63073404,62924120,1315,1315,0.01,0.01,0,0,0,0,0,0,0,0
154,42,3,120100,42003120100,1349,443,P,3337126,2801445,42,3,980000,42003980000,540,412,P,874503,637235,818698,596156,24.53,21.28,93.62,93.55,0,0,0,0,0,0
526,42,3,421100,42003421100,4864,2505,P,9441806,8724607,42,3,980000,42003980000,540,412,P,874503,637235,31335,24264,0.33,0.28,3.58,3.81,540,11.1,100,412,16.45,100
540,42,3,422000,42003422000,5163,1961,P,20280283,20258449,42,3,980000,42003980000,540,412,P,874503,637235,13197,13197,0.07,0.07,1.51,2.07,0,0,0,0,0,0
544,42,3,423000,42003423000,2772,1484,P,943865,839340,42,3,980000,42003980000,540,412,P,874503,637235,11273,3618,1.19,0.43,1.29,0.57,0,0,0,0,0,0
148,42,3,110600,42003110600,2424,1116,P,2342371,2079080,42,3,980100,42003980100,18,8,W,1693636,1440881,1693636,1440881,72.3,69.3,100,100,18,0.74,100,8,0.72,100
184,42,3,140800,42003140800,4555,2081,P,2385099,2385099,42,3,980300,42003980300,1,1,P,1294099,1294099,1291463,1291463,54.15,54.15,99.8,99.8,1,0.02,100,1,0.05,100
188,42,3,141000,42003141000,995,516,P,512323,512323,42,3,980300,42003980300,1,1,P,1294099,1294099,2636,2636,0.51,0.51,0.2,0.2,0,0,0,0,0,0
309,42,3,260200,42003260200,2347,1121,P,2518743,2511550,42,3,980400,42003980400,21,15,P,1106408,1106408,1051939,1051939,41.76,41.88,95.08,95.08,21,0.89,100,15,1.34,100
332,42,3,271500,42003271500,3167,1701,P,1450222,1450222,42,3,980400,42003980400,21,15,P,1106408,1106408,54469,54469,3.76,3.76,4.92,4.92,0,0,0,0,0,0
195,42,3,141300,42003141300,5183,2577,P,2498559,2489760,42,3,980500,42003980500,27,16,P,1612606,1603807,1578854,1570055,63.19,63.06,97.91,97.9,2,0.04,7.41,1,0.04,6.25
206,42,3,151600,42003151600,2384,1261,P,832585,832585,42,3,980500,42003980500,27,16,P,1612606,1603807,33752,33752,4.05,4.05,2.09,2.1,25,1.05,92.59,15,1.19,93.75
275,42,3,210700,42003210700,2095,1293,P,709730,709730,42,3,980600,42003980600,11,4,P,1456547,982752,540,540,0.08,0.08,0.04,0.05,0,0,0,0,0,0
